date_id,full_date,day,month,month_name,month_short,quarter,year,day_of_week,day_name,week_of_year,day_of_year,week_start_date,week_end_date,year_month,month_year,is_weekend,weekday_type,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,is_leap_year,financial_year,financial_quarter,season,travel_season,is_public_holiday,is_long_weekend
20270610,2027-06-10,10,6,June,Jun,Q2,2027,4,Thursday,23,161,2027-06-07,2027-06-13,2027-06,Jun-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
20270611,2027-06-11,11,6,June,Jun,Q2,2027,5,Friday,23,162,2027-06-07,2027-06-13,2027-06,Jun-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
20270612,2027-06-12,12,6,June,Jun,Q2,2027,6,Saturday,23,163,2027-06-07,2027-06-13,2027-06,Jun-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
20270613,2027-06-13,13,6,June,Jun,Q2,2027,7,Sunday,23,164,2027-06-07,2027-06-13,2027-06,Jun-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
20270614,2027-06-14,14,6,June,Jun,Q2,2027,1,Monday,24,165,2027-06-14,2027-06-20,2027-06,Jun-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
20270615,2027-06-15,15,6,June,Jun,Q2,2027,2,Tuesday,24,166,2027-06-14,2027-06-20,2027-06,Jun-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
20270616,2027-06-16,16,6,June,Jun,Q2,2027,3,Wednesday,24,167,2027-06-14,2027-06-20,2027-06,Jun-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
20270617,2027-06-17,17,6,June,Jun,Q2,2027,4,Thursday,24,168,2027-06-14,2027-06-20,2027-06,Jun-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
20270618,2027-06-18,18,6,June,Jun,Q2,2027,5,Friday,24,169,2027-06-14,2027-06-20,2027-06,Jun-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
20270619,2027-06-19,19,6,June,Jun,Q2,2027,6,Saturday,24,170,2027-06-14,2027-06-20,2027-06,Jun-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
20270620,2027-06-20,20,6,June,Jun,Q2,2027,7,Sunday,24,171,2027-06-14,2027-06-20,2027-06,Jun-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
20270621,2027-06-21,21,6,June,Jun,Q2,2027,1,Monday,25,172,2027-06-21,2027-06-27,2027-06,Jun-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
20270622,2027-06-22,22,6,June,Jun,Q2,2027,2,Tuesday,25,173,2027-06-21,2027-06-27,2027-06,Jun-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
20270623,2027-06-23,23,6,June,Jun,Q2,2027,3,Wednesday,25,174,2027-06-21,2027-06-27,2027-06,Jun-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
20270624,2027-06-24,24,6,June,Jun,Q2,2027,4,Thursday,25,175,2027-06-21,2027-06-27,2027-06,Jun-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
20270625,2027-06-25,25,6,June,Jun,Q2,2027,5,Friday,25,176,2027-06-21,2027-06-27,2027-06,Jun-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
20270626,2027-06-26,26,6,June,Jun,Q2,2027,6,Saturday,25,177,2027-06-21,2027-06-27,2027-06,Jun-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
20270627,2027-06-27,27,6,June,Jun,Q2,2027,7,Sunday,25,178,2027-06-21,2027-06-27,2027-06,Jun-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
20270628,2027-06-28,28,6,June,Jun,Q2,2027,1,Monday,26,179,2027-06-28,2027-07-04,2027-06,Jun-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
20270629,2027-06-29,29,6,June,Jun,Q2,2027,2,Tuesday,26,180,2027-06-28,2027-07-04,2027-06,Jun-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
20270630,2027-06-30,30,6,June,Jun,Q2,2027,3,Wednesday,26,181,2027-06-28,2027-07-04,2027-06,Jun-2027,False,Weekday,False,True,False,True,False,False,False,FY2027-28,Q1,Monsoon,Peak,False,False
20270701,2027-07-01,1,7,July,Jul,Q3,2027,4,Thursday,26,182,2027-06-28,2027-07-04,2027-07,Jul-2027,False,Weekday,True,False,True,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270702,2027-07-02,2,7,July,Jul,Q3,2027,5,Friday,26,183,2027-06-28,2027-07-04,2027-07,Jul-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270703,2027-07-03,3,7,July,Jul,Q3,2027,6,Saturday,26,184,2027-06-28,2027-07-04,2027-07,Jul-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270704,2027-07-04,4,7,July,Jul,Q3,2027,7,Sunday,26,185,2027-06-28,2027-07-04,2027-07,Jul-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270705,2027-07-05,5,7,July,Jul,Q3,2027,1,Monday,27,186,2027-07-05,2027-07-11,2027-07,Jul-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270706,2027-07-06,6,7,July,Jul,Q3,2027,2,Tuesday,27,187,2027-07-05,2027-07-11,2027-07,Jul-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270707,2027-07-07,7,7,July,Jul,Q3,2027,3,Wednesday,27,188,2027-07-05,2027-07-11,2027-07,Jul-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270708,2027-07-08,8,7,July,Jul,Q3,2027,4,Thursday,27,189,2027-07-05,2027-07-11,2027-07,Jul-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270709,2027-07-09,9,7,July,Jul,Q3,2027,5,Friday,27,190,2027-07-05,2027-07-11,2027-07,Jul-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270710,2027-07-10,10,7,July,Jul,Q3,2027,6,Saturday,27,191,2027-07-05,2027-07-11,2027-07,Jul-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270711,2027-07-11,11,7,July,Jul,Q3,2027,7,Sunday,27,192,2027-07-05,2027-07-11,2027-07,Jul-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270712,2027-07-12,12,7,July,Jul,Q3,2027,1,Monday,28,193,2027-07-12,2027-07-18,2027-07,Jul-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270713,2027-07-13,13,7,July,Jul,Q3,2027,2,Tuesday,28,194,2027-07-12,2027-07-18,2027-07,Jul-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270714,2027-07-14,14,7,July,Jul,Q3,2027,3,Wednesday,28,195,2027-07-12,2027-07-18,2027-07,Jul-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270715,2027-07-15,15,7,July,Jul,Q3,2027,4,Thursday,28,196,2027-07-12,2027-07-18,2027-07,Jul-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270716,2027-07-16,16,7,July,Jul,Q3,2027,5,Friday,28,197,2027-07-12,2027-07-18,2027-07,Jul-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270717,2027-07-17,17,7,July,Jul,Q3,2027,6,Saturday,28,198,2027-07-12,2027-07-18,2027-07,Jul-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270718,2027-07-18,18,7,July,Jul,Q3,2027,7,Sunday,28,199,2027-07-12,2027-07-18,2027-07,Jul-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270719,2027-07-19,19,7,July,Jul,Q3,2027,1,Monday,29,200,2027-07-19,2027-07-25,2027-07,Jul-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270720,2027-07-20,20,7,July,Jul,Q3,2027,2,Tuesday,29,201,2027-07-19,2027-07-25,2027-07,Jul-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270721,2027-07-21,21,7,July,Jul,Q3,2027,3,Wednesday,29,202,2027-07-19,2027-07-25,2027-07,Jul-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270722,2027-07-22,22,7,July,Jul,Q3,2027,4,Thursday,29,203,2027-07-19,2027-07-25,2027-07,Jul-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270723,2027-07-23,23,7,July,Jul,Q3,2027,5,Friday,29,204,2027-07-19,2027-07-25,2027-07,Jul-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270724,2027-07-24,24,7,July,Jul,Q3,2027,6,Saturday,29,205,2027-07-19,2027-07-25,2027-07,Jul-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270725,2027-07-25,25,7,July,Jul,Q3,2027,7,Sunday,29,206,2027-07-19,2027-07-25,2027-07,Jul-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270726,2027-07-26,26,7,July,Jul,Q3,2027,1,Monday,30,207,2027-07-26,2027-08-01,2027-07,Jul-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270727,2027-07-27,27,7,July,Jul,Q3,2027,2,Tuesday,30,208,2027-07-26,2027-08-01,2027-07,Jul-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270728,2027-07-28,28,7,July,Jul,Q3,2027,3,Wednesday,30,209,2027-07-26,2027-08-01,2027-07,Jul-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270729,2027-07-29,29,7,July,Jul,Q3,2027,4,Thursday,30,210,2027-07-26,2027-08-01,2027-07,Jul-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270730,2027-07-30,30,7,July,Jul,Q3,2027,5,Friday,30,211,2027-07-26,2027-08-01,2027-07,Jul-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270731,2027-07-31,31,7,July,Jul,Q3,2027,6,Saturday,30,212,2027-07-26,2027-08-01,2027-07,Jul-2027,True,Weekend,False,True,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270801,2027-08-01,1,8,August,Aug,Q3,2027,7,Sunday,30,213,2027-07-26,2027-08-01,2027-08,Aug-2027,True,Weekend,True,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270802,2027-08-02,2,8,August,Aug,Q3,2027,1,Monday,31,214,2027-08-02,2027-08-08,2027-08,Aug-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270803,2027-08-03,3,8,August,Aug,Q3,2027,2,Tuesday,31,215,2027-08-02,2027-08-08,2027-08,Aug-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270804,2027-08-04,4,8,August,Aug,Q3,2027,3,Wednesday,31,216,2027-08-02,2027-08-08,2027-08,Aug-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270805,2027-08-05,5,8,August,Aug,Q3,2027,4,Thursday,31,217,2027-08-02,2027-08-08,2027-08,Aug-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270806,2027-08-06,6,8,August,Aug,Q3,2027,5,Friday,31,218,2027-08-02,2027-08-08,2027-08,Aug-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270807,2027-08-07,7,8,August,Aug,Q3,2027,6,Saturday,31,219,2027-08-02,2027-08-08,2027-08,Aug-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270808,2027-08-08,8,8,August,Aug,Q3,2027,7,Sunday,31,220,2027-08-02,2027-08-08,2027-08,Aug-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270809,2027-08-09,9,8,August,Aug,Q3,2027,1,Monday,32,221,2027-08-09,2027-08-15,2027-08,Aug-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270810,2027-08-10,10,8,August,Aug,Q3,2027,2,Tuesday,32,222,2027-08-09,2027-08-15,2027-08,Aug-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270811,2027-08-11,11,8,August,Aug,Q3,2027,3,Wednesday,32,223,2027-08-09,2027-08-15,2027-08,Aug-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270812,2027-08-12,12,8,August,Aug,Q3,2027,4,Thursday,32,224,2027-08-09,2027-08-15,2027-08,Aug-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270813,2027-08-13,13,8,August,Aug,Q3,2027,5,Friday,32,225,2027-08-09,2027-08-15,2027-08,Aug-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270814,2027-08-14,14,8,August,Aug,Q3,2027,6,Saturday,32,226,2027-08-09,2027-08-15,2027-08,Aug-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270815,2027-08-15,15,8,August,Aug,Q3,2027,7,Sunday,32,227,2027-08-09,2027-08-15,2027-08,Aug-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270816,2027-08-16,16,8,August,Aug,Q3,2027,1,Monday,33,228,2027-08-16,2027-08-22,2027-08,Aug-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270817,2027-08-17,17,8,August,Aug,Q3,2027,2,Tuesday,33,229,2027-08-16,2027-08-22,2027-08,Aug-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270818,2027-08-18,18,8,August,Aug,Q3,2027,3,Wednesday,33,230,2027-08-16,2027-08-22,2027-08,Aug-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270819,2027-08-19,19,8,August,Aug,Q3,2027,4,Thursday,33,231,2027-08-16,2027-08-22,2027-08,Aug-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270820,2027-08-20,20,8,August,Aug,Q3,2027,5,Friday,33,232,2027-08-16,2027-08-22,2027-08,Aug-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270821,2027-08-21,21,8,August,Aug,Q3,2027,6,Saturday,33,233,2027-08-16,2027-08-22,2027-08,Aug-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270822,2027-08-22,22,8,August,Aug,Q3,2027,7,Sunday,33,234,2027-08-16,2027-08-22,2027-08,Aug-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270823,2027-08-23,23,8,August,Aug,Q3,2027,1,Monday,34,235,2027-08-23,2027-08-29,2027-08,Aug-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270824,2027-08-24,24,8,August,Aug,Q3,2027,2,Tuesday,34,236,2027-08-23,2027-08-29,2027-08,Aug-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270825,2027-08-25,25,8,August,Aug,Q3,2027,3,Wednesday,34,237,2027-08-23,2027-08-29,2027-08,Aug-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270826,2027-08-26,26,8,August,Aug,Q3,2027,4,Thursday,34,238,2027-08-23,2027-08-29,2027-08,Aug-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270827,2027-08-27,27,8,August,Aug,Q3,2027,5,Friday,34,239,2027-08-23,2027-08-29,2027-08,Aug-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270828,2027-08-28,28,8,August,Aug,Q3,2027,6,Saturday,34,240,2027-08-23,2027-08-29,2027-08,Aug-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270829,2027-08-29,29,8,August,Aug,Q3,2027,7,Sunday,34,241,2027-08-23,2027-08-29,2027-08,Aug-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270830,2027-08-30,30,8,August,Aug,Q3,2027,1,Monday,35,242,2027-08-30,2027-09-05,2027-08,Aug-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270831,2027-08-31,31,8,August,Aug,Q3,2027,2,Tuesday,35,243,2027-08-30,2027-09-05,2027-08,Aug-2027,False,Weekday,False,True,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270901,2027-09-01,1,9,September,Sep,Q3,2027,3,Wednesday,35,244,2027-08-30,2027-09-05,2027-09,Sep-2027,False,Weekday,True,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270902,2027-09-02,2,9,September,Sep,Q3,2027,4,Thursday,35,245,2027-08-30,2027-09-05,2027-09,Sep-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270903,2027-09-03,3,9,September,Sep,Q3,2027,5,Friday,35,246,2027-08-30,2027-09-05,2027-09,Sep-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270904,2027-09-04,4,9,September,Sep,Q3,2027,6,Saturday,35,247,2027-08-30,2027-09-05,2027-09,Sep-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270905,2027-09-05,5,9,September,Sep,Q3,2027,7,Sunday,35,248,2027-08-30,2027-09-05,2027-09,Sep-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270906,2027-09-06,6,9,September,Sep,Q3,2027,1,Monday,36,249,2027-09-06,2027-09-12,2027-09,Sep-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270907,2027-09-07,7,9,September,Sep,Q3,2027,2,Tuesday,36,250,2027-09-06,2027-09-12,2027-09,Sep-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270908,2027-09-08,8,9,September,Sep,Q3,2027,3,Wednesday,36,251,2027-09-06,2027-09-12,2027-09,Sep-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270909,2027-09-09,9,9,September,Sep,Q3,2027,4,Thursday,36,252,2027-09-06,2027-09-12,2027-09,Sep-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270910,2027-09-10,10,9,September,Sep,Q3,2027,5,Friday,36,253,2027-09-06,2027-09-12,2027-09,Sep-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270911,2027-09-11,11,9,September,Sep,Q3,2027,6,Saturday,36,254,2027-09-06,2027-09-12,2027-09,Sep-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270912,2027-09-12,12,9,September,Sep,Q3,2027,7,Sunday,36,255,2027-09-06,2027-09-12,2027-09,Sep-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270913,2027-09-13,13,9,September,Sep,Q3,2027,1,Monday,37,256,2027-09-13,2027-09-19,2027-09,Sep-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270914,2027-09-14,14,9,September,Sep,Q3,2027,2,Tuesday,37,257,2027-09-13,2027-09-19,2027-09,Sep-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270915,2027-09-15,15,9,September,Sep,Q3,2027,3,Wednesday,37,258,2027-09-13,2027-09-19,2027-09,Sep-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270916,2027-09-16,16,9,September,Sep,Q3,2027,4,Thursday,37,259,2027-09-13,2027-09-19,2027-09,Sep-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270917,2027-09-17,17,9,September,Sep,Q3,2027,5,Friday,37,260,2027-09-13,2027-09-19,2027-09,Sep-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270918,2027-09-18,18,9,September,Sep,Q3,2027,6,Saturday,37,261,2027-09-13,2027-09-19,2027-09,Sep-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270919,2027-09-19,19,9,September,Sep,Q3,2027,7,Sunday,37,262,2027-09-13,2027-09-19,2027-09,Sep-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270920,2027-09-20,20,9,September,Sep,Q3,2027,1,Monday,38,263,2027-09-20,2027-09-26,2027-09,Sep-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270921,2027-09-21,21,9,September,Sep,Q3,2027,2,Tuesday,38,264,2027-09-20,2027-09-26,2027-09,Sep-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270922,2027-09-22,22,9,September,Sep,Q3,2027,3,Wednesday,38,265,2027-09-20,2027-09-26,2027-09,Sep-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270923,2027-09-23,23,9,September,Sep,Q3,2027,4,Thursday,38,266,2027-09-20,2027-09-26,2027-09,Sep-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270924,2027-09-24,24,9,September,Sep,Q3,2027,5,Friday,38,267,2027-09-20,2027-09-26,2027-09,Sep-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270925,2027-09-25,25,9,September,Sep,Q3,2027,6,Saturday,38,268,2027-09-20,2027-09-26,2027-09,Sep-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270926,2027-09-26,26,9,September,Sep,Q3,2027,7,Sunday,38,269,2027-09-20,2027-09-26,2027-09,Sep-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270927,2027-09-27,27,9,September,Sep,Q3,2027,1,Monday,39,270,2027-09-27,2027-10-03,2027-09,Sep-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270928,2027-09-28,28,9,September,Sep,Q3,2027,2,Tuesday,39,271,2027-09-27,2027-10-03,2027-09,Sep-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270929,2027-09-29,29,9,September,Sep,Q3,2027,3,Wednesday,39,272,2027-09-27,2027-10-03,2027-09,Sep-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20270930,2027-09-30,30,9,September,Sep,Q3,2027,4,Thursday,39,273,2027-09-27,2027-10-03,2027-09,Sep-2027,False,Weekday,False,True,False,True,False,False,False,FY2027-28,Q2,Monsoon,Off-Peak,False,False
20271001,2027-10-01,1,10,October,Oct,Q4,2027,5,Friday,39,274,2027-09-27,2027-10-03,2027-10,Oct-2027,False,Weekday,True,False,True,False,False,False,False,FY2027-28,Q3,Post-Monsoon,Peak,False,False
20271002,2027-10-02,2,10,October,Oct,Q4,2027,6,Saturday,39,275,2027-09-27,2027-10-03,2027-10,Oct-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q3,Post-Monsoon,Peak,False,False
20271003,2027-10-03,3,10,October,Oct,Q4,2027,7,Sunday,39,276,2027-09-27,2027-10-03,2027-10,Oct-2027,True,Weekend,False,False,False,False,False,False,False,FY2027-28,Q3,Post-Monsoon,Peak,False,False
20271004,2027-10-04,4,10,October,Oct,Q4,2027,1,Monday,40,277,2027-10-04,2027-10-10,2027-10,Oct-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q3,Post-Monsoon,Peak,False,False
20271005,2027-10-05,5,10,October,Oct,Q4,2027,2,Tuesday,40,278,2027-10-04,2027-10-10,2027-10,Oct-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q3,Post-Monsoon,Peak,False,False
20271006,2027-10-06,6,10,October,Oct,Q4,2027,3,Wednesday,40,279,2027-10-04,2027-10-10,2027-10,Oct-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q3,Post-Monsoon,Peak,False,False
20271007,2027-10-07,7,10,October,Oct,Q4,2027,4,Thursday,40,280,2027-10-04,2027-10-10,2027-10,Oct-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q3,Post-Monsoon,Peak,False,False
20271008,2027-10-08,8,10,October,Oct,Q4,2027,5,Friday,40,281,2027-10-04,2027-10-10,2027-10,Oct-2027,False,Weekday,False,False,False,False,False,False,False,FY2027-28,Q3,Post-Monsoon,Peak,False,False
